idx,t,current_mA,gripper_pos_bit,image_file
313,15.711473226547241,0.0,3,000313.npy
314,15.759449005126953,0.0,3,000314.npy
315,15.807462215423584,0.0,3,000315.npy
316,15.855683326721191,0.0,3,000316.npy
317,15.903409719467163,0.0,3,000317.npy
318,15.951364278793335,0.0,3,000318.npy
319,15.999449014663696,0.0,3,000319.npy
320,16.04742169380188,0.0,3,000320.npy
321,16.11139488220215,0.0,3,000321.npy
322,16.159417629241943,0.0,3,000322.npy
323,16.20761728286743,0.0,3,000323.npy
324,16.255469799041748,0.0,3,000324.npy
325,16.30360984802246,0.0,3,000325.npy
326,16.351731777191162,0.0,3,000326.npy
327,16.415655374526978,0.0,3,000327.npy
328,16.4636287689209,0.0,3,000328.npy
329,16.511576652526855,0.0,3,000329.npy
330,16.56000256538391,0.0,3,000330.npy
331,16.607574224472046,0.0,3,000331.npy
332,16.65557336807251,0.0,3,000332.npy
333,16.703614950180054,0.0,3,000333.npy
334,16.751519680023193,0.0,3,000334.npy
335,16.81559181213379,0.0,3,000335.npy
336,16.863423347473145,0.0,3,000336.npy
337,16.91144347190857,0.0,3,000337.npy
338,16.959505081176758,0.0,3,000338.npy
339,17.00780701637268,0.0,3,000339.npy
340,17.055728912353516,0.0,3,000340.npy
341,17.103456258773804,0.0,3,000341.npy
342,17.15133810043335,0.0,3,000342.npy
343,17.215683937072754,0.0,3,000343.npy
344,17.26344084739685,0.0,3,000344.npy
345,17.311514377593994,0.0,3,000345.npy
346,17.35952067375183,0.0,3,000346.npy
347,17.407535076141357,0.0,3,000347.npy
348,17.455448865890503,0.0,3,000348.npy
349,17.503644466400146,0.0,3,000349.npy
350,17.551427125930786,0.0,3,000350.npy
351,17.61566686630249,0.0,3,000351.npy
352,17.663552284240723,0.0,3,000352.npy
353,17.71158719062805,0.0,3,000353.npy
354,17.7594792842865,0.0,3,000354.npy
355,17.80759835243225,0.0,3,000355.npy
356,17.85566735267639,0.0,3,000356.npy
357,17.903675317764282,0.0,3,000357.npy
358,17.96759605407715,0.0,3,000358.npy
359,18.015501737594604,0.0,3,000359.npy
360,18.063637018203735,0.0,3,000360.npy
361,18.111343383789062,0.0,3,000361.npy
362,18.159401893615723,0.0,3,000362.npy
363,18.207403659820557,0.0,3,000363.npy
364,18.255556344985962,0.0,3,000364.npy
365,18.319621086120605,0.0,3,000365.npy
366,18.367550134658813,0.0,3,000366.npy
367,18.415667295455933,0.0,3,000367.npy
368,18.46344780921936,0.0,3,000368.npy
369,18.51151466369629,0.0,3,000369.npy
370,18.55941605567932,0.0,3,000370.npy
371,18.607685089111328,0.0,3,000371.npy
372,18.655468463897705,0.0,3,000372.npy
373,18.71958827972412,0.0,3,000373.npy
374,18.767553091049194,0.0,3,000374.npy
375,18.815577030181885,0.0,3,000375.npy
376,18.863414525985718,0.0,3,000376.npy
377,18.911426544189453,0.0,3,000377.npy
378,18.959264039993286,0.0,3,000378.npy
379,19.007625102996826,0.0,3,000379.npy
380,19.055633544921875,0.0,3,000380.npy
381,19.119499683380127,0.0,3,000381.npy
382,19.167497158050537,0.0,3,000382.npy
383,19.21542501449585,0.0,3,000383.npy
384,19.263433694839478,0.0,3,000384.npy
385,19.311301946640015,0.0,3,000385.npy
386,19.359498023986816,0.0,3,000386.npy
387,19.40746307373047,0.0,3,000387.npy
388,19.455480813980103,0.0,3,000388.npy
389,19.519471168518066,0.0,3,000389.npy
390,19.567363023757935,0.0,3,000390.npy
391,19.61541771888733,0.0,3,000391.npy
392,19.66361117362976,0.0,3,000392.npy
393,19.71143913269043,0.0,3,000393.npy
394,19.75934624671936,0.0,3,000394.npy
395,19.823432445526123,0.0,3,000395.npy
396,19.87152671813965,0.0,3,000396.npy
397,19.919410467147827,0.0,3,000397.npy
398,19.96742081642151,0.0,3,000398.npy
399,20.01568603515625,0.0,3,000399.npy
400,20.063405990600586,0.0,3,000400.npy
401,20.111480474472046,0.0,3,000401.npy
402,20.159425497055054,0.0,3,000402.npy
403,20.22331476211548,0.0,3,000403.npy
404,20.271414279937744,0.0,3,000404.npy
405,20.319305896759033,0.0,3,000405.npy
406,20.367401599884033,0.0,3,000406.npy
407,20.415308952331543,0.0,3,000407.npy
408,20.46340250968933,0.0,3,000408.npy
409,20.51127862930298,0.0,3,000409.npy
410,20.57529854774475,0.0,3,000410.npy
411,20.623539924621582,0.0,3,000411.npy
412,20.67143487930298,0.0,3,000412.npy
413,20.719372987747192,0.0,3,000413.npy
414,20.767438888549805,0.0,3,000414.npy
415,20.81550884246826,0.0,3,000415.npy
416,20.863370418548584,0.0,3,000416.npy
417,20.911314249038696,0.0,3,000417.npy
418,20.975547075271606,0.0,3,000418.npy
419,21.023576736450195,0.0,3,000419.npy
420,21.071597814559937,0.0,3,000420.npy
421,21.119455099105835,0.0,3,000421.npy
422,21.167415857315063,0.0,3,000422.npy
423,21.21531581878662,0.0,3,000423.npy
424,21.2634220123291,0.0,3,000424.npy
425,21.327415943145752,0.0,3,000425.npy
426,21.376340627670288,0.0,3,000426.npy
427,21.423415660858154,0.0,3,000427.npy
428,21.471461057662964,0.0,3,000428.npy
429,21.5371675491333,0.0,3,000429.npy
430,21.5673930644989,0.0,3,000430.npy
431,21.615675926208496,0.0,3,000431.npy
432,21.66343927383423,0.0,3,000432.npy
433,21.72744631767273,0.0,3,000433.npy
434,21.77547550201416,0.0,3,000434.npy
435,21.823503017425537,0.0,3,000435.npy
436,21.871535062789917,0.0,3,000436.npy
437,21.91953945159912,0.0,3,000437.npy
438,21.967418670654297,0.0,3,000438.npy
439,22.031692028045654,0.0,3,000439.npy
440,22.079569816589355,0.0,3,000440.npy
441,22.12743353843689,0.0,3,000441.npy
442,22.17543888092041,0.0,3,000442.npy
443,22.22366952896118,0.0,3,000443.npy
444,22.27151608467102,0.0,3,000444.npy
445,22.319416284561157,0.0,3,000445.npy
446,22.3835551738739,0.0,3,000446.npy
447,22.431451320648193,0.0,3,000447.npy
448,22.479575157165527,0.0,3,000448.npy
449,22.5277419090271,0.0,3,000449.npy
450,22.575661420822144,0.0,3,000450.npy
451,22.623332262039185,0.0,3,000451.npy
452,22.67168426513672,0.0,3,000452.npy
453,22.71960949897766,0.0,3,000453.npy
454,22.78348159790039,0.0,3,000454.npy
455,22.831547021865845,0.0,3,000455.npy
456,22.879624366760254,0.0,3,000456.npy
457,22.927666187286377,0.0,3,000457.npy
458,22.975608825683594,0.0,3,000458.npy
459,23.023677825927734,0.0,3,000459.npy
460,23.07157325744629,0.0,3,000460.npy
461,23.11937952041626,0.0,3,000461.npy
462,23.167408227920532,0.0,3,000462.npy
463,23.231410026550293,0.0,3,000463.npy
464,23.27963948249817,0.0,3,000464.npy
465,23.327608346939087,0.0,3,000465.npy
466,23.375441074371338,0.0,3,000466.npy
467,23.42376732826233,0.0,3,000467.npy
468,23.47164034843445,0.0,3,000468.npy
469,23.5195255279541,0.0,3,000469.npy
470,23.583447456359863,0.0,3,000470.npy
471,23.631535053253174,0.0,3,000471.npy
472,23.67961049079895,0.0,3,000472.npy
473,23.72749423980713,0.0,3,000473.npy
474,23.775249481201172,0.0,3,000474.npy
475,23.823487281799316,0.0,3,000475.npy
476,23.871680736541748,0.0,3,000476.npy
477,23.91942524909973,0.0,3,000477.npy
478,23.98353338241577,0.0,3,000478.npy
479,24.031381368637085,0.0,3,000479.npy
480,24.0794620513916,0.0,3,000480.npy
481,24.127421855926514,0.0,3,000481.npy
482,24.175623893737793,0.0,3,000482.npy
483,24.223339796066284,0.0,3,000483.npy
484,24.2714684009552,0.0,3,000484.npy
485,24.335618257522583,0.0,3,000485.npy
486,24.38353419303894,0.0,3,000486.npy
487,24.431428909301758,0.0,3,000487.npy
488,24.479525089263916,0.0,3,000488.npy
489,24.527647733688354,0.0,3,000489.npy
490,24.57548451423645,0.0,3,000490.npy
491,24.62363314628601,0.0,3,000491.npy
492,24.687461137771606,0.0,3,000492.npy
493,24.735315561294556,0.0,3,000493.npy
494,24.7835431098938,0.0,3,000494.npy
495,24.83161687850952,0.0,3,000495.npy
496,24.87944483757019,0.0,3,000496.npy
497,24.9274799823761,0.0,3,000497.npy
498,24.975533723831177,0.0,3,000498.npy
499,25.039294242858887,0.0,3,000499.npy
500,25.087306022644043,0.0,3,000500.npy
501,25.135353565216064,0.0,3,000501.npy
502,25.18361234664917,0.0,3,000502.npy
503,25.231364488601685,0.0,3,000503.npy
504,25.279454946517944,0.0,3,000504.npy
505,25.327484607696533,0.0,3,000505.npy
506,25.37542223930359,0.0,3,000506.npy
507,25.439547061920166,0.0,3,000507.npy
508,25.487475872039795,0.0,3,000508.npy
509,25.53546690940857,0.0,3,000509.npy
510,25.583489179611206,0.0,3,000510.npy
511,25.63156747817993,0.0,3,000511.npy
512,25.67955994606018,0.0,3,000512.npy
513,25.727402925491333,0.0,3,000513.npy
514,25.775347232818604,0.0,3,000514.npy
515,25.839380264282227,0.0,3,000515.npy
516,25.887322425842285,0.0,3,000516.npy
517,25.935548067092896,0.0,3,000517.npy
518,25.983444690704346,0.0,3,000518.npy
519,26.031575441360474,0.0,3,000519.npy
520,26.07938861846924,0.0,3,000520.npy
521,26.127372980117798,0.0,3,000521.npy
522,26.175220012664795,0.0,3,000522.npy
523,26.23941993713379,0.0,3,000523.npy
524,26.287526845932007,0.0,3,000524.npy
525,26.335556268692017,0.0,3,000525.npy
526,26.383273363113403,0.0,3,000526.npy
527,26.43128800392151,0.0,3,000527.npy
528,26.479431629180908,0.0,3,000528.npy
529,26.527587175369263,0.0,3,000529.npy
530,26.59143829345703,0.0,3,000530.npy
531,26.63946557044983,0.0,3,000531.npy
532,26.68755292892456,0.0,3,000532.npy
533,26.735280513763428,0.0,3,000533.npy
534,26.78345799446106,0.0,3,000534.npy
535,26.831554412841797,0.0,3,000535.npy
536,26.879597425460815,0.0,3,000536.npy
537,26.943486213684082,0.0,3,000537.npy
538,26.991438388824463,0.0,3,000538.npy
539,27.039270401000977,0.0,3,000539.npy
540,27.08752131462097,0.0,3,000540.npy
541,27.13526487350464,0.0,3,000541.npy
542,27.183343648910522,0.0,3,000542.npy
543,27.231294631958008,0.0,3,000543.npy
544,27.279402256011963,0.0,3,000544.npy
545,27.343466997146606,0.0,3,000545.npy
546,27.391247510910034,0.0,3,000546.npy
547,27.439546823501587,0.0,3,000547.npy
548,27.487321853637695,0.0,3,000548.npy
549,27.53528356552124,0.0,3,000549.npy
550,27.583296298980713,0.0,3,000550.npy
551,27.631490230560303,0.0,3,000551.npy
552,27.69527292251587,0.0,3,000552.npy
553,27.743871688842773,0.0,3,000553.npy
554,27.791352033615112,0.0,3,000554.npy
555,27.839322566986084,0.0,3,000555.npy
556,27.88722252845764,0.0,3,000556.npy
557,27.935577392578125,0.0,3,000557.npy
558,27.983418941497803,0.0,3,000558.npy
559,28.031163454055786,0.0,3,000559.npy
